model,series,year,bert_proj,real_value
macberth,trade_volume,1290,-0.11898339539766312,34.27161481018231
macberth,trade_volume,1300,-0.11556915193796158,39.36439948366244
macberth,trade_volume,1310,-0.11941103637218475,49.020657169270045
macberth,trade_volume,1320,-0.11603303253650665,36.89056965482521
macberth,trade_volume,1330,-0.11972711235284805,37.33423822539245
macberth,trade_volume,1340,-0.1160271167755127,31.08742052670175
macberth,trade_volume,1350,-0.11814847588539124,36.213771934094424
macberth,trade_volume,1360,-0.1178973913192749,46.39571587417708
macberth,trade_volume,1370,-0.11788132786750793,39.36035810016775
macberth,trade_volume,1380,-0.11670346558094025,33.5839537168361
macberth,trade_volume,1390,-0.11848713457584381,33.96861294602029
macberth,trade_volume,1400,-0.11813443154096603,33.00686254130898
macberth,trade_volume,1410,-0.11625514179468155,31.937893286272345
macberth,trade_volume,1420,-0.11510936915874481,36.05379155476582
macberth,trade_volume,1430,-0.11541241407394409,34.74373637772997
macberth,trade_volume,1440,-0.11655613034963608,34.18922087241943
macberth,trade_volume,1450,-0.11524549126625061,32.21260246742279
macberth,trade_volume,1460,-0.11601251363754272,26.165244692526734
macberth,trade_volume,1470,-0.1187857836484909,28.0717550252506
macberth,trade_volume,1480,-0.1200222298502922,34.70644675255427
macberth,trade_volume,1490,-0.11580923199653625,34.14754949272669
macberth,trade_volume,1500,-0.10476287454366684,42.179931487407195
macberth,trade_volume,1510,-0.11583095043897629,50.56330096125943
macberth,trade_volume,1520,-0.11623527109622955,52.045854188568484
macberth,trade_volume,1530,-0.11826646327972412,52.34969483891006
macberth,trade_volume,1540,-0.11611086875200272,58.064785791294675
macberth,trade_volume,1550,-0.11888881027698517,55.11340583087046
macberth,trade_volume,1560,-0.1187954694032669,46.93212422795435
macberth,trade_volume,1570,-0.11845201253890991,47.020705405608275
macberth,trade_volume,1580,-0.11961741745471954,54.15371626656786
macberth,trade_volume,1590,-0.1194639503955841,57.49163000112823
macberth,trade_volume,1600,-0.1052335575222969,64.94099222067912
macberth,trade_volume,1610,-0.11731322854757309,81.04958229559777
macberth,trade_volume,1620,-0.11780081689357758,80.55457832191465
macberth,trade_volume,1630,-0.11617008596658707,85.57065918928805
macberth,trade_volume,1640,-0.09693852066993713,78.89751688462067
macberth,trade_volume,1650,-0.10705238580703735,77.8423946248724
macberth,trade_volume,1660,-0.1007876992225647,105.65417132283439
macberth,trade_volume,1670,-0.11352092027664185,122.05903015438754
macberth,trade_volume,1680,-0.10403786599636078,138.56886218713333
macberth,trade_volume,1690,-0.11815205216407776,133.83816987122202
macberth,trade_volume,1700,-0.11694146692752838,159.73582582468853
macberth,trade_volume,1710,-0.11781910061836243,208.41388117989874
macberth,trade_volume,1720,-0.116954505443573,243.68335357294424
macberth,trade_volume,1730,-0.11790294945240021,278.9376112093889
macberth,trade_volume,1740,-0.11923053860664368,313.7083919302359
macberth,trade_volume,1750,-0.1161271259188652,373.3848266713939
macberth,trade_volume,1760,-0.11908818036317825,445.00314122781435
macberth,trade_volume,1770,-0.11940362304449081,490.42186411736765
macberth,trade_volume,1780,-0.11963483691215515,446.613254334854
macberth,trade_volume,1790,-0.12336353212594986,623.2234041557996
macberth,trade_volume,1800,-0.11849116533994675,909.560224053089
macberth,trade_volume,1810,-0.12241202592849731,1241.6816832226689
macberth,trade_volume,1820,-0.12288415431976318,1647.6057759586524
macberth,trade_volume,1830,-0.1250562220811844,2181.5805239108495
macberth,trade_volume,1840,-0.12558238208293915,3391.3085300181297
macberth,trade_volume,1850,-0.12181293964385986,5947.791677130077
macberth,trade_volume,1860,-0.11918742954730988,9517.732940760312
macberth,trade_volume,1870,-0.11758185923099518,14079.202032128296
macberth,trade_volume,1880,-0.12064105272293091,19555.428485509532
macberth,trade_volume,1890,-0.12256172299385071,24446.465213271837
macberth,trade_volume,1900,-0.11412283778190613,29298.269026105565
macberth,trade_volume,1910,-0.10614866763353348,36276.1037204879
macberth,trade_volume,1920,-0.10721491277217865,32543.965985219005
